title,section_id,section_title,clean_content
Suporte - Hubla,1474,📍 Conteúdo | MACROs de Saudação,exemplos situações podemos utilizar macroquando pessoa cliente entra contato abrindo ticket trata 1ª interaçãoquando pessoa cliente entra contato reabrindo ticket resolvido anteriormenteexemplos situações podemos utilizar macroquando tratar aberturas reaberturas ticket sendo necessário apresentarquando observado histórico ticket atendimento iniciado outro pro necessário apresentar novamente basta dar sequência dúvidas clientequando tratar atendimento n2 neste caso envie macros saudação siga procedimento seção conteúdo passar ticket n2 macros ativasnome macrosaudação_padrão usar saudação padrão conteúdo macroolá nome cliente chamo nome agente prazer posso ajudar _______________________________________________nome macrosaudaçãobaseemail usar vamos responder ticket enviado email iremos usar estrutura edição conteúdo macroolá nome clientetudo bemtexto emailqualquer dúvida precisando informações disposiçãonome agenteequipe hublahelphubla_______________________________________________nome macrosaudação_altofluxoinstabilidadesistema usar passamos alguma instabilidade sistema ocasionou atraso retorno pessoa cliente enfrentando sla alto fila conteúdo macroolá nome cliente tudo bemnbspsou nome pro hubla obrigado aguardarhoje demanda acima esperado agora aqui ajudar vou verificar aqui informação instante favor _______________________________________________nome macrosaudação_reaberturadeconversafechadaanteriormentesemresolução usar ticket reaberto pessoa cliente ainda dúvidas solicitações problema resolvido anteriormente conteúdo macroolá nome cliente tudo bemsou nome hubla vou ajudar dúvidas ainda ficaram deixa entender podemos ajudar aviso _______________________________________________nome macrosaudaçãoemailsemsolicitaçãodeclientes usar ticket aparentemente nãoticket aberto pessoa cliente verificar backoffice nenhuma informação clara sobre solicitação dúvida conteúdo macroolá nome clientetudo certovi aqui dados cliente hubla entendi solicitação posso ajudarqualquer dúvida precisando informações disposiçãonome agenteequipe hublahelphubla_______________________________________________obs macros saudação obrigatórias necessárias sempre iniciar retomar ticketpor padrão colocamos campo nome agente sempre usar macro saudação altere campo nome combinado sempreleia histórico atendimento ticket feito antecede primeira mensagem interação pois lá acesso dúvidas respondidas atendentes hubla fato pessoa solicitante precisa solucionado vocêlogo após enviar macro saudação tente conectar resposta dúvida pessoa solicitante n1 n2 escale imediatamente ver seção conteúdo passar ticket n2 dúvidas quanto nome cliente pergunte primeiro cliente chama chamar nome errado primeira mensagem pode seguir variável nome descobrir nome cliente faça possível chamar cliente sempre nome
Suporte - Hubla,1475,📍 Conteúdo | MACROs de Resposta Pendente,exemplos situações podemos responderquando enviamos mensagem solicitante requisitando alguma informação comprovação adicional solicitante responde demora responderquando enviamos solicitante macro anterior onde constava pergunta sentido ajudar algo solicitante retornaquando queremos dar duplaconfirmação todas dúvidas sanadas ainda alguma outra dúvida solicitaçãoobservaçõesessa macro triagem meio conversa focada direcionar fim tratativa ticket deve usada abertura fechamento ticket ainda usada responder dúvida solicitação lead diretamenteaplicável somente tickets chat portanto necessárias caso emailmacros ativasnome macrorespostapendente_semretornodosolicitante usar oi ai ajudo algo aguardo
Suporte - Hubla,1476,📍 Conteúdo | MACROs de Encerramento,exemplos situações podemos resolverquando finalizamos atendimento ticket n1 conforme descrito tag conteúdo resolver ticket n1 exemplos situações podemos resolverquando ainda resolvida solicitação solicitante pendências possibilidade resolução n1 n2macros ativasnome macroencerramento_padrão usar pessoa cliente manifesta positivamente negativamente durante encerramento ticket contém pesquisa satisfação_______________________________________________nome macroencerramento_solicitanteabandonouconversaimportante macro abandono conversa pode enviada após 1 hora inatividade cliente sendo necessário após 30 minutos inatividade enviar macro resposta pendente respostapendente_semretornodosolicitante 30 minutos totalizando 1 hora enviar macro abandono conversa usar pessoa cliente abandona conversa_______________________________________________nome macroencerramento_feedback_positivoavisofimdeconversa usar encerramento casos feedback positivo pessoa cliente_______________________________________________nome macroencerramento_crítica_feedback_negativoavisofimdeconversa usar encerramento casos feedback negativo pessoa cliente_______________________________________________nome macrosaudaçãobaseemail usar vamos responder ticket enviado email iremos usar estrutura ediçãoobs macros encerramento obrigatórias necessárias sempre resolver problema solicitação lead gerado satisfação somente todos pontos levantados solicitante superados caso caso crítico informação macro ferramenta escale n2 nestes casos envie macro encerramento lista acima pois situação ainda resolvida
Suporte - Hubla,1804,📍 Conteúdo | Como resolver um ticket em N1 🔵,acontecequando resolvemos solicitação pessoa abriu ticketquando nada tratado resolvido ticket questãoquando solicitante deixa interagir conversa longo período tempo 1 hora exemplo canal chat 24 horas canal emailexemplos situações podemos resolverquando ainda resolvida solicitação cliente pendências possibilidade resolução n1 n2passoapasso1envie cliente macro encerramento adequada2classifique ticket acordo marcador melhor atenda assunto n1 trazido pessoa solicitante3clique emresolver conseguirá ver miniatura histórico ticket4preencha formulário dados necessários tipo cliente motivo contato id grupo5clique enviar5pronto ticket escalado sucessoobso marcadortestes_cloud_humansserá usado apenas cloud humans deve selecionado resolver ticket n1o formulário sempre deve preenchido corretamente possível resolver ticket preencherimportantepara preenchimento formulário necessário preencher seguintes dadostipo clientehá três tipos clientes assinante grupo membro produtor conteúdo criador afiliado geralmente possível identificar tipo cliente conteúdo ticket caso possível selecionará opçãonão identificadono formuláriomotivo contato nesse campo irá selecionar motivo contato acordo tag escolhidaid grupo id grupo retirado backoffice hubla caso possível localizar informação preencherá campo númerozero0célula atendimentocélula membro cliente membro grupo interesse comprar gruponão identificadocélula criador criadores afiliados grupoobs demais opções utilizar
Suporte - Hubla,1477,📍 Conteúdo | Como passar um ticket para N2 🔴,deparar ticket contenha assunto mapeado nesta base conhecimento n2 pareça sensível complexo caminho sempre escalar n2como fazer issoselecionando tag melhor enquadre tema ticket clicar emenviar n2dicaspense pessoa empresa hubla irá cuidar desse ticket partir agora então quanto completa ter sido abordagem melhor garanta realmente validou trata assunto n2 pessoa irá cuidar todas informações precisa dar continuidade atendimentocaso ticket classificado n2 volte mesma dúvida assunto insira novamente tag melhor enquadre tema ticket envia mensagem cliente reforçando caso tratado pessoa interna hubla clique emenviar n2macros disponíveismacro mensagem clienteemailpassarparan2_emailquando usar envie solicitante comunicado dar ciência ticket email aguardando resposta agente interno resoluçãomacro mensagem clientechatmacro mensagem clientedentro horàrio 08h 20h segunda segundapassarparan2_mensagemaoclientedentrohorárionome cliente entendi situação nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 2 horas retorno aqui okmacro mensagem clientefora horàrio 20h 20h segunda segundapassarparan2_mensagemaoclienteforahorárionome cliente entendi situação nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 12 horas retornopor aqui okcasos específicos obrigatório uso macro correta casos específicos abaixoremovido whatsapp seção conteúdo n2 entrarnogrupo_removidowhatsapppassarparan2_removidowhatsappnome cliente removido grupo whatsapp precisamos auxílio equipe especialista retornar usuário manualmente 24 horas inserido eretornamos contato aqui okcobrança duplicada cartãoseção conteúdo n2 pagamento_problemascompagamentoviacartãodecréditopassarparan2_cobrançaduplicadanocartãonome cliente entendi cobrado duplicidade cartão crédito nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 12 horas retorno aqui okrenovar assinatura expiradaseção conteúdo n1n2 assinatura_renovarreativarpassarparan2_renovarassinaturanome cliente entendi deseja renovar assinatura preço pago anteriormente nesse caso precisamos auxílio equipe especialista resolver solicitação vou encaminhar chamado 12 horas retorno aqui okpassoapasso1envie macropassarparan2_mensagemaoclientepara cliente2classifique ticket acordo marcador melhor atenda assunto n2 trazido pessoa solicitante3clique emenviar n2 conseguirá ver miniatura histórico ticket rever informações necessárias solicitou anteriormente preencha nota interna clique emenviar caso faltado alguma informação importante clique emnão enviare solicite cliente4para preencher formulário nota interna necessário alguns dados emailtelefone cliente tipo cliente id grupo resumo atendimento5pronto ticket escalado sucessoobso marcadortestes_cloud_humansserá usado apenas cloud humans deve selecionado escalar ticket n2lembrese escalar ticket n2 deve selecionar tag melhor enquadre tema ticket clicar emenviar n2 clicar emresolver ticket encerrado n1 escaladoo formulário nota interna sempre deve preenchido corretamenteimportantepara formulário nota interna necessário preencher seguintes dadosemailtelefone cliente informação retirada próprio cloudchat canto superior direitotipo cliente três tipos clientes membro criador afiliado geralmente possível identificar tipo cliente conteúdo ticket caso possível escreveránão identificadono formulário nota internaid grupo id grupo retirado backoffice hubla caso possível localizar informação preencherá campo númerozero0httpswwwloomcomshareef3fe01cc2064346a8f2befa9a6f16f9resumo atendimento nesse campo fará resumo completo atendimento evite copiar colar dúvida cliente busque interpretar quer transmita forma clara objetiva completa campo importante próximo agente entender demanda solicitante resolver rápido possíveluma boa nota interna temtodos campos preenchidos corretamentea toda dúvidaproblema cliente resumido forma objetiva atendente n2 consiga compreender problema seguir atendimento forma rápida
Suporte - Hubla,1478,"📍 Conteúdo | Tickets ""Sem-Resposta"" / ""Não-Ticket"" / ""Testes""",usar n1_semrespostahouve troca mensagens cliente respondeu categorizarquando prestes escalar ticket n2 cliente abandona contato todas informações necessáriasn1_nãoticketquando recebemos propagandas mensagens automáticasquando clientes enviam mensagens avulsas contexto apenas agradecendo emojis despedindo ok etc obs histórico anexo necessário verificar assunto tratado utilizar tag correspondenteo devemos fazer nestes casosquando respostas enviando macros saudação resposta pendente devemos categorizar n1_semresposta seguida encerrar conversa macro encerramento_avisofimdeconversasemretornosolicitantecaso cliente envie mensagem solta feedback agradecendo parabenizando atendimento atual anterior recebido ainda deixando alguma critica devemos categorizar n1_nãoticket seguida adicionar nota interna escrito ticket resolver conversaimportante canal email podemos fechar tickets resposta 1 dia canal chat messenger instagram whatsapp após 1 hora podemos realizar processoobscaso ticket n1 cliente abandone contato boa parte problema analisado resolvido devemos categorizar acordo assunto identificadonos casos específicos cliente abandona contato antes ticket escalado n2 caso tag n1 equivalente assunto usea situação apenas permite uso marcado n2 conforme portal pro caso vira n1_semresposta caso tag deprecated nome utilizar pois desativadacaso teste cloud humans hubla fazendo tag testescloudhumans utilizada cloud evite atender tickets
Suporte - Hubla,3964,"📍 Conteúdo | Tickets ""n1_sem_conteudo"" / ""n2_sem_conteudo""",exemplos usoquando atendemos ticket sobre assunto ainda mapeado base conhecimentoquando respondemos dúvida cliente informações existentes faq site empresa iremos encerrar ticket n1 usando tag n1_sem_conteudoquando conseguimos responder dúvida cliente apesar consultar informações existentes faq site cliente iremos encaminhar ticket n2 usando tag n2_sem_conteudoobservaçãojamais deveremos utilizar tags tag específica sobre assunto tratado combinadoo devemos fazer nestes casosverificar base conhecimento procedimento correto acerca assunto levantado clientecaso assunto mapeado verificar site faq clientese resposta disponível iremos responder cliente finalizar ticket n1se resposta disponível iremos encaminhar ticket n2
Suporte - Hubla,1480,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Link-Expirado-Telegram-Primeiro-Acesso,acontece membro tenta entrar grupo telegram primeira vez aparece mensagem link expirado membro consegue entrar grupo realizou verificação telegram verificar backoffice perfil gt telegram id nullsituações podemos resolver n1comprei conseguindo acessar grupo link expiradotentei fazer verificação assim link permanece expiradonão consigo fazer verificação pois aplicativo avançaao verificar backoffice perfil gt telegram id null exemplo seguircaso após orientação link cliente permaneça expirado relate aplicativo avança durante verificação fica somente carregando tela vamos gerar novo link dashacesse backoffice hubla copie código logo abaixo nome cliente aba perfilclique trocar código telegram ainda aba perfilcole código copiado passo 1 caixa texto algum preenchimento anterior apague antes colar código clique concluircopie novo link gerado logo lado código basta clicar ícone copiar link envie cliente junto macron1_entrarnogrupo_nãoverificadotelegramsegundatentativao novo link verificação geradomacros disponíveis n1_entrarnogrupo_nãoverificadotelegram usarmembro entrar grupo ainda realizou verificação telegram pois verificar backoffice perfil gt telegram id null conteúdo macrocaso primeira compra grupo telegram whatsapp necessário realize verificação número sistema consiga identificar acessando grupo realizar verificação removido _______________________________________________macros disponíveis n1_entrarnogrupo_nãoverificadotelegramsegundatentativa usartentei fazer verificação orientado acima assim link permanece expiradonão consigo fazer verificação pois aplicativo avança conteúdo macronome cliente fizemos correção acesso verificar restabelecido necessário tente acessar novamente grupo através link inserir link copiado lembrando acesso deve feito celularaguardo retorno saber deu certo ok______________________________________________situações devemos escalar n2comprei conseguindo acessar grupo após duas tentativas citadas acima situações podemos resolver n1para todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1481,🔵🔴Conteúdo N1/N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno,acontece membro removido grupo telegram tentar retornar aparecer mensagem link expiradosituações podemos resolver n1eu removido grupo agora consigo voltar link expiradoo fazer 1 copie telegram id cliente disponível backoffice hubla clique aba user logs lateral esquerda superior backoffice insira valor copiado campo id telegram clique buscarverificar coluna autor evento aparece nome hubla hublabot bot sim vamos prosseguir verificação nome autor evento diferente algum desses retornar nenhuma informação sobre entradas saídas grupo enviar n2 conteúdo n2 entrarnogrupo_linkexpiradotelegramretorno colocando informação resumo solicitação2 verifique transações comprador ultima fatura paga status ativo acordo plano escolhido membro mensal semestral anual etc sim vamos prosseguir verificação acordo informações pagamento cliente identificarmos deveria ter acesso grupo devemos solicitar cliente comprovante pagamento assinatura após encaminhar n2 conteúdo n2 entrarnogrupo_linkexpiradotelegramretorno colocando informação resumo solicitação3 aba ofertas compradas procurar grupo cliente relata link expirado campo infos recursos oferta clicar link grupo verifique nome foto grupo disponíveis sim vamos prosseguir odesbanimentodo usuário clicar link aparece foto eou nome grupo encaminhar n2 conteúdo n2 entrarnogrupo_linkexpiradotelegramretorno colocando informação resumo solicitaçãodesbanindo usuário4 acesse backoffice hubla aba perfil clique botão desbanir usuário logo após clique sim peça cliente tente entrar grupo novamente utilizando macro n1_entrarnogrupo_linkexpiradoprimeiratentativa cliente informar link permanece expirado devemos partir passo seguinte5acesse backoffice hubla aba perfil copie números mostrados telegram id seguida clique trocar id telegram nesse campo coloque numeral 0 zero cole valor copiado passo anterior clique concluiraguarde página carregar totalmente seguida clique trocar id telegram novamente remova 0 frente id clique concluirpeça novamente cliente tente entrar grupo utilizando macro n1_entrarnogrupo_linkexpiradosegundatentativa cliente informar link permanece expirado devemos encaminhar n2 conteúdo n2 entrarnogrupo_linkexpiradotelegramretorno explicando resumo solicitação feito processo desbanimentomacros disponíveis n1_entrarnogrupo_linkexpiradoprimeiratentativa usarquando solicitamos cliente verificar acesso grupo reestabelecido primeira vez conteúdo macronome cliente pedimos desculpas transtorno fizemos correção acesso verificar restabelecido necessário tente acessar novamente grupo através app hubla página grupos link httpsapphublauser_groupsaguardo retorno saber deu certo ok n1_entrarnogrupo_linkexpiradosegundatentativa usarquando solicitamos cliente verificar acesso grupo reestabelecido segunda vez conteúdo macronome cliente fiz novo procedimento tentar solucionar problemapor favor acesse novamente grupo através app hubla página grupos link httpsapphublauser_groupscontinuo acompanhando aqui deu tudo certo ta bemsituações devemos escalar n2quando pro verifica backoffice cliente banido administrador grupoquando cliente alega link expirado encontramos nenhuma informação sobre banimento backoffice user logsquando após fazer verificações n1 processos desbanimento cliente permanece link expirado acesso grupoo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1482,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Como-acessar,acontece membro afirma entrou grupo informou motivo deu nenhum detalhequando membro informa sabe entrar grupoquando membro informa comprou inserido grupoquando membro informa sabe acessar contaquando membro informa removido grupo telegram menciona link expiradoquando membro informa removido grupo após realizar verificação telegramquando membro informa conseguiu entrar grupo causa erro plataformasituações podemos resolver n1comprei entrei grupocomprei colocaram gruponão sei faz pra entrar grupoobsna ferramenta consulta informações necessárias atendimento detalhes pagamento detalhes status grupo compradomacros disponíveis n1_entrarnogrupo_comoacessar_explicação usarmembro sabe faz entrar grupomembro informa inserido grupo conteúdo macro após pagamento recebe email confirmação link pra entrar grupo consegue acessar todos grupos comprados página grupos link httpsapphublauser_groups ah lembrando comprar grupo hubla primeira vez necessário realizar verificação telegram whatsapp antes entrar grupo consegue realizar verificação link esqueça quevocê precisa logado conta hubla combinado_______________________________________________ n1_entrarnogrupo_comoacessar_entrarnogrupodewhatsappnúmerodiferentedocadastrado usarmembro tentando entrar grupo número diferente cadastradono whatsapp conteúdo macro robôs sempre verificam usuários entram grupo fato pagaram participar verificação feita através dados cadastrados aqui hubla durante processo verificação whatsapp caso acesse número diferente removido _______________________________________________ n1_entrarnogrupo_comoacessar_entrarnogrupodetelegramnúmerodiferentedocadastrado usarmembro tentando entrar grupo número diferente cadastradono telegram conteúdo macronesse caso deve fazer processo verificação telegram novamente colocando desta vez novo número bem simplesacesse página grupos link httpsapphublauser_groups clique botão entrar gruposerá exibida tela opção editar telegram clique botãonbspeditarinsira novo número faça todo processo verificação novamenteapós concluir verificação acesso estará liberado novo número poderá retornar grupoobs tela cliente_______________________________________________ situações devemos escalar n2quando membro informa entrou removido após realizar verificação telegramquando membro informa tentou entrar grupo conseguiu algum erro plataformao fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,4344,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Como-acessar-grupo-combo,acontece membro informa conseguiu entrar outros grupos assinaturaquando cliente fala acesso grupo anúncio assinatura constavam outros além desses combo______________________________________________________________________________________________identificando assinaturagrupo comboacesse backoffice hubla dados contato membrona aba ofertas compradas identifique grupo cliente solicita auxilioutilize seta canto superior direito expandir informações grupoverifique informações disponíveis possui campo botões 1 links sim grupo assinatura______________________________________________________________________________________________situações podemos resolver n1comprei grupo combo conseguindo acessar grupo principalcomo acesso outros grupos assinatura compreiobsna ferramenta consulta informações necessárias atendimento detalhes pagamento detalhes status grupo compradocaso problema resolva n1 devemos colocar formulário fechamento motivo contato sabe acessarmacros disponíveis n1_entrarnogrupo_comboexplicação usarmembro sabe faz entrar grupos secundários assinatura explicaçãoum grupo combo grupo libera acesso outros gruposantes mandar mensagem abaixo cliente verifique grupo comprado acesso outros grupo verificando dashboard cliente aba ofertas compradas conteúdo macropara ter acesso todos grupos assinatura comprada necessário realizar verificação telegram whatsapp antes entrar grupovocê consegue realizar verificação página grupos link httpsapphublauser_groups esqueça quevocê precisa logado conta hubla combinado_______________________________________________exemplo tela cliente após realizar verificação_______________________________________________situações devemos escalar n2quando membro informa seguindo processo acima consegue acessar grupos compoo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1487,🔴 Conteúdo N2 | Entrar-no-grupo_Removido-WhatsApp,acontece membro removido grupo whatsapp consegue retornar gruposituações podemos resolver n1essa tag possui casos n1situações devemos escalar n2fui removido grupo whatsapp faço voltaro fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2obs existe macro n2 adequada situação uso obrigatóriomacropassarparan2_removidowhatsappnome cliente removido grupo whatsapp precisamos auxílio equipe especialista retornar usuário manualmente 24 horas inserido eretornamos contato aqui ok
Suporte - Hubla,1491,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Bug-Produto,acontece membro informa fazer verificação tela app hubla avança fica somente carregandomembro informa algum outro erro específico tentar entrar gruposituações podemos resolver n1caso membro grupo relate aplicativo avança durante verificação fica somente carregando tela qualquer outro bug acessar vamos fazer seguinte verificaçãoprimeiramente devemos encontrar grupo cliente relata problema grupo comprado devemos certificar precisa auxilio acessar naquele momentoacesse backoffice dados clientebuscar aba ofertas compradas tabela expandir dados disponíveis nelabuscar coluna status membro verificar resultadose status membro 1 0verifique aba transações comprador fatura grupo status pagamento clienteverifique método pagamento data transação utilize barra rolagem verificar todas informações fatura questãose cliente realizou pagamento última fatura grupo analisando dia pagamento plano escolhido cliente deveria acesso grupo vamos fazer acesso grupose fatura paga segundo dashboard pedir imagem comprovante cliente passar n2 verificar pagamento exemplo última fatura paga plano mensal dia 0103 deve liberar acesso 0104 passou desse prazo cliente direito acesso menos pague novamenteverifique aba assinaturas comprador coluna gateway item escritoiugu escritohublapodemos escalar n2 comentário nota interna seguimos passo 5em ofertas compradas encontre grupo apresenta problemas clique seta canto superior direito expandir aba conforme seta vermelha abaixová final aba expandida clique tornar membro canto inferior esquerdo conforme abaixoaguarde minuto peça cliente tentar entrar novamente grupo através página gruposcaso nada disso funcioneescalar n2se status membro 1vamos gerar novo link dashacesse backoffice hubla copie código logo abaixo nome cliente aba perfilclique trocar código telegram ainda aba perfilcole código copiado passo 1 caixa texto algum preenchimento anterior apague antes colar código clique concluircopie novo link gerado logo lado código basta clicar ícone copiar link envie cliente junto macron1_entrarnogrupo_nãoverificadotelegramsegundatentativao novo link verificação geradomacros disponíveis n1_entrarnogrupo_bugproduto usarnão consigo fazer verificação pois aplicativo avança conteúdo macronome cliente fizemos correção acesso verificar restabelecido necessário tente acessar novamente grupo através link inserir link copiado lembrando acesso deve feito celularaguardo retorno saber deu certo ok______________________________________________situações devemos escalar n2fatura paga acesso liberado continua aparecendo cliente pagarbotão entrar grupo clicávelgrupo aparece clientemesmo ação n1 verificação avançao fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1489,🔵🔴 Conteúdo N1/N2 | Reembolso_Solicitação,acontece membro quer solicitar reembolso dentro prazo 7 diassituações podemos resolver n1caso membro queira solicitar reembolso primeiro pagamento assinatura dentro prazo 7 dias devemos questionar motivo reembolsocaso devido bug plataforma removido grupo comprado exemplo verificar cliente gostaria ter problema solucionadose motivo questão relacionada diretamente conteúdos grupo comprado informar link reembolsoquando cliente perdeu prazo reembolso 7 dias segundo pedido reembolso grupo caso reembolso renovação assinaturaobsem casos membro diz quer reembolso prazo apenas reembolso aprovado assinatura cancelada portanto nesses casos podemos enviar macro reembolso prazo cancelamentona ferramenta consulta informações necessárias atendimento detalhes pagamento detalhes reembolso macro n1_reembolso_solicitação_fora_do_prazomacros disponíveis n1_reembolso_solicitação_motivoreembolso usarquestionar motivo reembolso conteúdo macro queremos melhorar experiência aqui hubla compartilha gente motivo solicitar reembolso grupo favor ____________________________________________ n1_reembolso_solicitação_comopedirumreembolso usarinformar link pedir reembolso dentro prazo conteúdo macro solicitar reembolso super simples peça aqui httpshelphublahcptbrarticles360045313992 informações sobre reembolso clique aqui httpshelphublahcptbrarticles4402889711636 ______________________________________________ n1_reembolso_solicitação_fora_do_prazo usarquando cliente solicita reembolso verifica backoffice eleperdeu prazo reembolso 7 dias conteúdo macropoxa verifiquei aqui prazo solicitar reembolso expirou ainda pode tentar solicitação link httpshelphublahcptbrarticles360045313992 vamos analisar motivo cuidadosamenteentretanto ainda assim conseguimos garantir aprovado ok______________________________________________ n1_reembolso_solicitação_renovação usarquando cliente solicita reembolso verifica backoffice eleé caso reembolso renovação assinatura conteúdo macroem casos reembolso renovação assinatura pode tentar solicitação linkhttpshelphublahcptbrarticles360045313992para pedido reembolso analisadoentretanto ainda assim conseguimos garantir aprovado ok____________________________________________ n1_reembolso_solicitação_mesmo_grupo usarquando cliente solicita reembolso verifica backoffice eleé segundo pedido reembolso grupo conteúdo macropoxa verifiquei aqui quevocê solicitou reembolso desse grupo anteriormente ainda pode tentar solicitação link httpshelphublahcptbrarticles360045313992 vamos analisar motivo cuidadosamenteentretanto ainda assim conseguimos garantir aprovado ok____________________________________________ n1_reembolso_solicitação_regrasexplicação usarquando cliente deseja entender motivo reembolso prazo conteúdo macronós aqui hubla realizamos estorno acordo lei consumidor art 49 chamado direito arrependimento compra significa garantimos aprovação pedido reembolso automaticamente estando compra dentro dentro prazo 7 dias corridos contados primeira compraassinatura grupo infelizmente garantimos reembolso trata renovação assinatura segunda compra grupo informação disponível momento compra termos uso aceitos finalizar compraainda assim pode tentar realizar solicitação link httpshelphublahcptbrarticles360045313992 preenchendo motivo reembolso analisarmos cuidado caso tá bem____________________________________________situações devemos escalar n2se membro enfrentando algum problema entrar grupose membro fez pedido passou prazo recebimento recebeu valormembro alega ter recebido confirmação reembolso cobrado novamente assinaturacaso cliente problema erro bug pagina tentar reembolsoquando cliente atritado eou ameaçando empresa processo reclamação formalquando pagamento grupo ficou duplicado 2 transações grupo mesma datao fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1484,🔴 Conteúdo N2 | Reembolso_Parcial,acontece membro criador solicita reembolso parcial grupo encerrado membro removido grupo criador algum motivo antes fim prazo grupo situações podemos resolver n1essa tag possui casos n1 situações devemos escalar n2 removido grupo antes completar prazo posso receber volta parte valor fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota internao processo pode encontrado seção conteúdo passar ticket n2
Suporte - Hubla,1486,🔵🔴 Conteúdo N1/N2 | Reembolso_Status,acontece membro quer consultar status pedido reembolsosituações podemos resolver n1quando pedido reembolso realizado membro aceito ainda passado prazo recebimentoquando pedido reembolso realizado membro análise created ainda passado prazo máximo 14 dias úteis análise equipe internaolá fiz pedido reembolso ainda recebiobsna ferramenta consulta informações necessárias atendimento detalhes perfil detalhes reembolsomacros disponíveis n1_reembolso_status_contatoegrupo usarcertificar cliente nome grupo vamos verificar status conta verificação correta pode ter conta cadastrada hubla conteúdo macropoderia confirmar favor nome grupo solicitou reembolso conta cadastrada aqui hubla vinculada contatoinserir contato disponível ticket_______________________________________________ n1_reembolso_status_statusreembolso usarapós certificar informação macro acima n1_reembolso_status_contatoegrupo informar status pedido reembolso conteúdo macrocom contato falando gente inserir contato pesquisado backoffice vi aqui pedido reembolso status pedido prazo recebimento forma pagamento xx dias _______________________________________________ n1_reembolso_status_statusreembolso_pix usarapós certificar informação macro acima n1_reembolso_status_contatoegrupo informar status pedido reembolso via pix conteúdo macrocom contato falando genteinserir contato pesquisado backoffice vi aqui pedido reembolso status pedido prazo recebimento pix 3 dias úteis_______________________________________________ n1_reembolso_status_statusreembolso_cartão usarapós certificar informação macro acima n1_reembolso_status_contatoegrupo informar status pedido reembolso via cartão crédito conteúdo macrocom contato falando genteinserir contato pesquisado backoffice vi aqui pedido reembolso status pedido prazo recebimento cartão crédito 60 dias_______________________________________________ n1_reembolso_status_statusreembolso_boleto usarapós certificar informação macro acima n1_reembolso_status_contatoegrupo informar status pedido reembolso via boleto bancário conteúdo macrocom contato falando genteinserir contato pesquisado backoffice vi aqui pedido reembolso status pedido prazo recebimento boleto bancário 3 dias úteis lembrando usuário precisa realizar transferência plataforma hubla através site httpsapphubladashboard seguida clicar carteira fim fazer pedido transferência_______________________________________________ n1_reembolso_status_fora_do_prazo usarapós certificar informação macro acima n1_reembolso_status_contatoegrupo equando cliente solicita reembolso verifica backoffice perdeu prazo reembolso sete diasquando status reembolso created análiseé segundo pedido reembolso grupoé caso reembolso renovação assinatura conteúdo macrocom contato falando genteinserir contato pesquisado backoffice localizei seguinte informação sobre pedido reembolso solicitou reembolso prazo motivo pedido ainda análise podemos garantir aprovado tá bem_____________________________________________ n1_reembolso_status_negado usarquando cliente pedido negado conteúdo macropoxa contato falando genteinserir contato pesquisado backoffice localizei seguinte informação sobre pedido reembolso pedido pôde aprovado pois feito prazopara entender melhor solicitação aceita gente explica aqui httpshelphublahcptbrarticles360045313992querseureembolsopec3a7aaqui_______________________________________________situações devemos escalar n2caso prazo resposta 14 dias úteis expirado pedido reembolso permanece status análise created backofficecaso cliente feito pedido reembolso siteo fazer todos casos iremos escalar ticket n2 usando macros escala adequadas realizando nota interna processo pode encontrado seção conteúdo passar ticket n2
