title,section_id,section_title,clean_content
Suporte - Hubla,1474,📍 Conteúdo | MACROs de Saudação,"Exemplos de situações que podemos utilizar a macro:Quando uma pessoa cliente entra em contato abrindo um ticket e se trata da 1ª interação;Quando uma pessoa cliente entra em contato reabrindo um ticket não resolvido anteriormenteExemplos de situações que NÃO podemos utilizar a macro:Quando não se tratar de aberturas ou reaberturas de ticket, não sendo necessário se apresentarQuando for observado pelo histórico do ticket que o atendimento foi iniciado por outro pro (não é necessário se apresentar novamente, basta dar sequência nas dúvidas do cliente)Quando se tratar de um atendimento de N2, neste caso, não envie macros de saudação, já siga o procedimento da seção ""📍 Conteúdo | Como passar um ticket para N2 🔴""Macros ativas📄Nome da Macro:saudação_padrão🛎️ Quando usar: Saudação Padrão📝 Conteúdo da macro:Olá, (NOME DO CLIENTE)! Me chamo [NOME DO AGENTE], muito prazer! Como posso te ajudar? 😁_______________________________________________📄Nome da Macro:saudação-base-email🛎️ Quando usar: Quando vamos responder um ticket enviado por e-mail iremos usar essa estrutura para edição.📝 Conteúdo da macro:Olá, (NOME DO CLIENTE)!Tudo bem?TEXTO DO E-MAILQualquer dúvida ou precisando de mais informações, estamos à disposição!😁(NOME DO AGENTE)Equipe Hublahelp.hub.la_______________________________________________📄Nome da Macro:saudação_alto-fluxo-instabilidade-sistema🛎️ Quando usar: Quando passamos por alguma instabilidade no sistema que ocasionou atraso no retorno para a pessoa cliente ou quando estamos enfrentando SLA alto em fila.📝 Conteúdo da macro:Olá [nome do Cliente], tudo bem?&nbsp;Sou o (a) [nome do PRO] da Hubla, obrigado por aguardar!Hoje estamos com uma demanda acima do esperado, mas agora estou aqui para te ajudar! Vou verificar aqui essa informação, um instante, por favor. 🙂_______________________________________________📄Nome da Macro:saudação_reabertura-de-conversa-fechada-anteriormente-sem-resolução🛎️ Quando usar: Quando o ticket é reaberto e a pessoa cliente ainda tem dúvidas ou solicitações (problema não foi resolvido anteriormente)📝 Conteúdo da macro:Olá [nome do Cliente], tudo bem?Sou o (a) [SEU nOME] da Hubla, vou te ajudar com as dúvidas que ainda ficaram, deixa eu entender como podemos te ajudar e já te aviso! 🙂_______________________________________________📄Nome da Macro:saudação-email-sem-solicitação-de-clientes🛎️ Quando usar: Quando o ticket é aparentemente um ""não-ticket"", mas foi aberto por uma pessoa cliente (verificar no BackOffice) e não tem nenhuma informação clara sobre a sua solicitação ou dúvida.📝 Conteúdo da macro:Olá, (NOME DO CLIENTE)!Tudo certo?Vi aqui pelos seus dados que você é cliente Hubla, mas não entendi a sua solicitação. Em que posso te ajudar?😀Qualquer dúvida ou precisando de mais informações, estamos à disposição!😁(NOME DO AGENTE)Equipe Hublahelp.hub.la_______________________________________________Obs: Macros de saudação são obrigatórias e necessárias, sempre ao iniciar ou retomar um ticket!Por padrão, colocamos o campo ** [NOME DO AGENTE]**, mas sempre que usar uma macro de saudação, altere este campo para o seu nome! Combinado? :)SEMPREleia o histórico de atendimento do ticket feito que antecede a primeira mensagem da interação, pois lá você terá acesso às dúvidas já respondidas por atendentes da Hubla e o que de fato a pessoa solicitante precisa que seja solucionado por você!Logo após enviar a macro de saudação, tente conectar com uma resposta à dúvida da pessoa solicitante (se for n1). Se for N2, escale imediatamente (ver seção "" ""📍 Conteúdo | Como passar um ticket para N2 🔴"")!Quando houver dúvidas quanto ao nome do cliente, pergunte primeiro ao cliente como se chama, para não chamar pelo nome errado e, na primeira mensagem, pode seguir sem a variável de nome! Quando descobrir o nome do cliente, faça o possível para chamar o cliente sempre pelo nome! :)"
Suporte - Hubla,1475,📍 Conteúdo | MACROs de Resposta Pendente,"Exemplos de situações que podemos responder:Quando enviamos uma mensagem ao solicitante requisitando alguma informação ou comprovação adicional e o solicitante não responde ou demora a responderQuando enviamos ao solicitante uma macro anterior onde constava uma pergunta no sentido de ""ajudar em algo a mais"" e o solicitante não nos retornaQuando queremos dar uma dupla-confirmação se todas as dúvidas que ele tinha foram sanadas ou se ainda tem alguma outra dúvida e solicitaçãoObservações:Essa é uma MACRO de ""triagem"" de meio de conversa, mais focada em direcionar ao fim da tratativa do ticket - não deve ser usada como abertura, ou fechamento de ticket, ou ainda, usada para responder uma dúvida ou solicitação do lead diretamente.Aplicável somente em tickets de chat, portanto não são necessárias em caso de e-mail.Macros ativas📄Nome da Macro:resposta-pendente_sem-retorno-do-solicitante🛎️ Quando usar: Oi, você está ai? Ajudo você em algo mais? Te aguardo! 😊"
Suporte - Hubla,1476,📍 Conteúdo | MACROs de Encerramento,"Exemplos de situações que podemos resolver:Quando finalizamos o atendimento do ticket em N1, conforme descrito na tag:📍 Conteúdo | Como resolver um ticket em N1 🔵.Exemplos de situações que NÃO podemos resolver:Quando ainda não foi resolvida a solicitação do solicitante e há pendências com possibilidade de resolução em N1 ou N2Macros ativas📄Nome da Macro:encerramento_padrão🛎️ Quando usar: Quando a pessoa cliente não se manifesta positivamente ou negativamente durante o encerramento do ticket (contém pesquisa de satisfação)_______________________________________________📄Nome da Macro:encerramento_solicitante-abandonou-conversaImportante: A macro de abandono de conversa só pode ser enviada após 1 hora de inatividade do cliente, sendo necessário após 30 minutos de inatividade enviar a macro de resposta pendente (resposta-pendente_sem-retorno-do-solicitante ) e mais 30 minutos (totalizando 1 hora) enviar esta macro de abandono de conversa.🛎️ Quando usar: Quando a pessoa cliente abandona a conversa_______________________________________________📄Nome da Macro:encerramento_feedback_positivo-aviso-fim-de-conversa🛎️ Quando usar: Encerramento (casos de feedback positivo da pessoa cliente)_______________________________________________📄Nome da Macro:encerramento_crítica_feedback_negativo-aviso-fim-de-conversa🛎️ Quando usar: Encerramento (casos de feedback negativo da pessoa cliente)_______________________________________________﻿📄Nome da Macro:saudação-base-email🛎️ Quando usar: Quando vamos responder um ticket enviado por e-mail iremos usar essa estrutura para edição.Obs: Macros de encerramento são obrigatórias e necessárias, sempre ao resolver o problema ou solicitação do lead, mesmo que não tenhamos gerado satisfação. Mas somente se todos os pontos levantados pelo solicitante forem superados. Caso seja um caso crítico ou não tenha informação, macro ou ferramenta, escale para N2, e nestes casos, não envie uma macro de encerramento da lista acima, pois a situação ainda não foi resolvida!"
Suporte - Hubla,1804,📍 Conteúdo | Como resolver um ticket em N1 🔵,"Quando AconteceQuando resolvemos a solicitação da pessoa que abriu o ticket;Quando não há mais nada a ser tratado ou resolvido no ticket em questão;Quando um solicitante deixa de interagir na conversa por um longo período de tempo (mais que 1 hora, por exemplo, se for canal de chat, ou mais que 24 horas, se for canal de e-mail).Exemplos de situações que NÃO podemos resolver:Quando ainda não foi resolvida a solicitação do cliente e há pendências com possibilidade de resolução em N1 ou N2.Passo-a-passo1.Envie para o cliente a macro de encerramento adequada;2.Classifique o ticket de acordo com o marcador que melhor atenda o assunto do N1 trazido pela pessoa solicitante;3.Clique emRESOLVER. Você conseguirá ver uma miniatura do histórico do ticket.4.Preencha o formulário com os dados necessários: Tipo do Cliente, Motivo do Contato, ID do Grupo5.Clique em Enviar.5.Pronto! O ticket foi escalado com sucesso!Obs:O marcadortestes_cloud_humansserá usado apenas pela Cloud Humans e não deve ser selecionado para resolver um ticket em N1!O Formulário sempre deve ser preenchido corretamente e não é possível resolver o ticket sem preencher.Importante!Para o preenchimento do formulário é necessário preencher os seguintes dados:Tipo de Cliente:Há três tipos de clientes: Assinante de um Grupo (Membro), Produtor de Conteúdo (Criador) e Afiliado. Geralmente é possível identificar o tipo de cliente pelo conteúdo do ticket, mas caso não seja possível, você selecionará a opçãoNão Identificadono formulário.Motivo do Contato: Nesse campo você irá selecionar o motivo do contato de acordo com a tag escolhida.ID do Grupo: O ID do Grupo será retirado no Backoffice da Hubla. Caso não seja possível localizar essa informação você preencherá esse campo com o númeroZero(0).Célula de atendimento:CÉLULA MEMBRO - Se o cliente for Membro de um Grupo/ Tem interesse de comprar um Grupo/Não identificadoCÉLULA CRIADOR - Criadores e afiliados de um Grupo.OBS: Demais opções não utilizar."
Suporte - Hubla,1477,📍 Conteúdo | Como passar um ticket para N2 🔴,"Quando se deparar com um ticket que contenha assunto já mapeado nesta base de conhecimento com N2 🔴 ou que pareça sensível ou complexo o caminho é sempre escalar para N2.Como fazer isso?Selecionando a tag que melhor se enquadre no tema do ticket e clicar emENVIAR PARA N2.DicasPense que uma pessoa da empresa Hubla irá cuidar desse ticket a partir de agora, então quanto mais completa já ter sido a sua abordagem, melhor. Isto é, garanta que você realmente validou que se trata de um assunto N2 e que a pessoa que irá cuidar já tem todas as informações que precisa para dar continuidade ao atendimento.Caso um ticket que você já tenha classificado como N2 volte para você com a mesma dúvida e assunto, insira novamente a tag que melhor se enquadre no tema do ticket, envia uma mensagem ao cliente reforçando que o caso será tratado por uma pessoa interna da Hubla e clique emENVIAR PARA N2.Macros disponíveisMacro de mensagem ao cliente(EMAIL):passar-para-n2_EmailQuando usar: Envie ao solicitante este comunicado para dar ciência de que o ticket de E-MAIL está aguardando resposta do agente interno para resolução.Macro de mensagem ao cliente(CHAT):Macro de mensagem ao cliente(DENTRO DO HORÀRIO - 08h às 20h de segunda a segunda):passar-para-N2_mensagem-ao-cliente-DENTRO-horário[NOME DO CLIENTE], entendi a sua situação e nesse caso precisamos de um auxílio da nossa equipe especialista para resolver a sua solicitação, vou encaminhar o seu chamado e em até 2 horas você terá um retorno por aqui mesmo, ok?Macro de mensagem ao cliente(FORA DO HORÀRIO - 20h às 20h de segunda a segunda):passar-para-N2_mensagem-ao-cliente-FORA-horário[NOME DO CLIENTE], entendi a sua situação e nesse caso precisamos de um auxílio da nossa equipe especialista para resolver a sua solicitação, vou encaminhar o seu chamado e em até 12 horas você terá um retornopor aqui mesmo, ok?Casos Específicos (é obrigatório o uso da macro correta em casos específicos abaixo):REMOVIDO DO WHATSAPP (Seção:🔴 Conteúdo N2 | Entrar-no-grupo_Removido-WhatsApp):passar-para-N2_REMOVIDO-Whatsapp[NOME DO CLIENTE], como você foi removido do grupo no Whatsapp, precisamos de um auxílio da nossa equipe especialista para retornar com o seu usuário manualmente. Em até 24 horas você será inserido eretornamos o contato por aqui mesmo, ok?COBRANÇA DUPLICADA NO CARTÃO(Seção:🔴 Conteúdo N2 | Pagamento_Problemas-com-Pagamento-via-Cartão-de-Crédito):passar-para-N2_COBRANÇA-DUPLICADA-no-cartão[NOME DO CLIENTE], entendi que você foi cobrado em duplicidade no seu cartão de crédito e nesse caso precisamos de um auxílio da nossa equipe especialista para resolver a sua solicitação, vou encaminhar o seu chamado e em até 12 horas você terá um retorno por aqui mesmo, ok?RENOVAR ASSINATURA EXPIRADA(Seção:🔴 Conteúdo N1/N2 | Assinatura_Renovar-Reativar):passar-para-N2_RENOVAR-ASSINATURA[NOME DO CLIENTE], entendi que você deseja renovar a sua assinatura pelo preço pago anteriormente e nesse caso precisamos de um auxílio da nossa equipe especialista para resolver a sua solicitação, vou encaminhar o seu chamado e em até 12 horas você terá um retorno por aqui mesmo, ok?Passo-a-passo1.Envie a macropassar-para-N2_mensagem-ao-clientepara o cliente;2.Classifique o ticket de acordo com o marcador que melhor atenda o assunto do N2 trazido pela pessoa solicitante**3.Clique emENVIAR PARA N2. Você conseguirá ver uma miniatura do histórico do ticket para rever as informações necessárias que solicitou anteriormente, preencha a nota interna e clique emENVIAR. Caso tenha faltado alguma informação importante, clique emNÃO ENVIARe solicite ao cliente.4.Para preencher o formulário de nota interna é necessário alguns dados: E-mail/Telefone do Cliente, Tipo do Cliente, ID do Grupo e Resumo do atendimento.5.Pronto! O ticket foi escalado com sucesso!Obs:O marcadortestes_cloud_humansserá usado apenas pela Cloud Humans e não deve ser selecionado para escalar um ticket para N2!Lembre-se que para escalar um ticket para N2 você deve selecionar a tag que melhor se enquadre no tema do ticket e clicar emENVIAR PARA N2. Se clicar emRESOLVER, o ticket será encerrado como N1 e não será escalado.O Formulário de Nota Interna sempre deve ser preenchido corretamente.Importante!Para o formulário de nota interna é necessário preencher os seguintes dados:E-mail/Telefone do Cliente: Essa informação será retirada do próprio CloudChat, no canto superior direito.Tipo de Cliente: Há três tipos de clientes: Membro, Criador e Afiliado. Geralmente é possível identificar o tipo de cliente pelo conteúdo do ticket, mas caso não seja possível, você escreveráNão Identificadono formulário de nota interna.ID do Grupo: O ID do Grupo será retirado no Backoffice da Hubla. Caso não seja possível localizar essa informação você preencherá esse campo com o númeroZero(0).https://www.loom.com/share/ef3fe01cc2064346a8f2befa9a6f16f9Resumo do atendimento: Nesse campo você fará o resumo completo do seu atendimento. Evite copiar e colar a dúvida do cliente, busque interpretar o que ele quer e transmita de forma clara e objetiva, mas completa. Esse campo é muito importante para o próximo agente entender a demanda do solicitante e resolver o mais rápido possível!Uma boa nota interna tem:Todos os campos preenchidos corretamenteA toda a dúvida/problema do cliente resumido de forma objetiva, para que o atendente de N2 consiga compreender o problema e seguir com o atendimento de forma rápida."
Suporte - Hubla,1478,"📍 Conteúdo | Tickets ""Sem-Resposta"" / ""Não-Ticket"" / ""Testes""","Quando usar 💡n1_sem-resposta:Houve uma troca de mensagens, mas o cliente não respondeu mais e não tivemos como categorizar.Quando estamos prestes a escalar um ticket para N2, mas o cliente abandona o contato e não temos todas as informações necessárias.n1_não-ticket:Quando recebemos propagandas ou mensagens automáticas.Quando os clientes enviam mensagens avulsas sem contexto, apenas agradecendo, ou com emojis ou despedindo, ou um ""ok"", etc. Obs: Se tiver histórico anexo é necessário verificar qual o assunto tratado, para utilizar a tag correspondente.O que devemos fazer nestes casos?Quando não temos respostas, mesmo enviando MACROS de ""saudação"" ou ""resposta pendente"", devemos categorizar como ""n1_sem-resposta""; Em seguida, encerrar a conversa com a macro ""encerramento_aviso-fim-de-conversa-sem-retorno-solicitante"".Caso um cliente envie uma mensagem solta de feedback, agradecendo ou parabenizando pelo atendimento atual ou anterior recebido, ou ainda, deixando alguma critica, devemos, categorizar como ""n1_não-ticket"", em seguida adicionar uma nota interna escrito ""Não ticket"" e resolver a conversa.Importante: Para canal de e-mail, podemos fechar tickets sem resposta depois de 1 dia, para o canal de chat e messenger ou instagram e Whatsapp, após 1 hora já podemos realizar esse processoObs:Caso seja um ticket de N1 e o cliente abandone o contato, mas já teve boa parte do problema analisado ou resolvido, devemos categorizar de acordo com o assunto identificadoNos casos específicos de cliente que abandona o contato antes do ticket ser escalado para N2, caso tenha uma tag de N1 equivalente ao assunto, use-a. Se não tiver, ou seja, se a situação apenas permite o uso de um marcado de N2, conforme o portal do PRO, este caso vira um "" n1_sem-resposta "".Caso uma TAG que tenha ""DEPRECATED"" em seu nome, não utilizar, pois está desativada.Caso seja um teste que a cloud humans ou a Hubla esteja fazendo, a tag ""testes-cloudhumans"" será utilizada pela cloud. Evite atender estes tickets!"
Suporte - Hubla,3964,"📍 Conteúdo | Tickets ""n1_sem_conteudo"" / ""n2_sem_conteudo""","Exemplos de uso:Quando atendemos um ticket sobre um assunto ainda não mapeado pela base de conhecimento.Quando respondemos a dúvida do cliente com informações existentes na FAQ ou no Site da empresa iremos encerrar o ticket em N1, usando a tag ""n1_sem_conteudo"".Quando não conseguimos responder a dúvida do cliente, apesar de consultar as informações existentes na FAQ ou no Site do cliente, iremos encaminhar o ticket para N2 usando a tag ""n2_sem_conteudo"".Observação:Jamais deveremos utilizar essas tags quando há tag específica sobre o assunto tratado, combinado?O que devemos fazer nestes casos?Verificar na base de conhecimento qual o procedimento correto acerca do assunto levantado pelo cliente;Caso o assunto não esteja mapeado, verificar no Site e na FAQ do cliente;Se a resposta estiver disponível, iremos responder ao cliente e finalizar o ticket em N1.Se a resposta não estiver disponível, iremos encaminhar o ticket para N2."
Suporte - Hubla,1480,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Link-Expirado-Telegram-Primeiro-Acesso,"Quando acontece 💡Quando o Membro tenta entrar em um grupo de Telegram pela primeira vez e aparece a mensagem ""Link Expirado"". Membro não consegue entrar no grupo e não realizou a verificação do Telegram (Verificar no BackOffice: Perfil &gt; Telegram ID = Null).Situações que podemos resolver 🔵 N1""Comprei, mas não estou conseguindo acessar o grupo. O link está expirado""Tentei fazer a verificação, mas mesmo assim o link permanece expirado.Não consigo fazer a verificação, pois o aplicativo não avança.Ao verificar no BackOffice: Perfil &gt; Telegram ID = Null como no exemplo a seguir:Caso mesmo após a nossa orientação o link do cliente permaneça com expirado ou ele relate que o aplicativo não avança durante a verificação e fica somente carregando a tela, vamos gerar um novo link pela Dash:Acesse o BackOffice de Hubla e copie o código logo abaixo do nome do cliente na aba ""Perfil"";Clique em ""TROCAR CÓDIGO DO TELEGRAM"" ainda na aba ""Perfil"";Cole o código copiado no passo 1 na caixa de texto (se tiver algum preenchimento anterior, apague antes de colar o código) e clique em ""CONCLUIR"";Copie o novo link gerado logo ao lado do código (basta clicar no ícone copiar link) e envie para o cliente, junto a Macron1_Entrar-no-grupo_Não-verificado-Telegram-segunda-tentativa,o novo link de verificação gerado.Macros disponíveis 💬📄 n1_Entrar-no-grupo_Não-verificado-Telegram🛎️ Quando usar:Membro entrar no grupo, mas ainda não realizou a verificação do Telegram, pois ao verificar no BackOffice: Perfil &gt; Telegram ID = Null📝 Conteúdo da macro:Caso seja sua primeira compra para um grupo de Telegram ou WhatsApp, é necessário que você realize a verificação do seu número, para que nosso sistema consiga identificar que é você que está acessando o grupo. Se não realizar a verificação, você será removido. 😉_______________________________________________Macros disponíveis 💬📄 n1_Entrar-no-grupo_Não-verificado-Telegram-segunda-tentativa🛎️ Quando usar:Tentei fazer a verificação como orientado acima, mas mesmo assim o link permanece expirado.Não consigo fazer a verificação, pois o aplicativo não avança.📝 Conteúdo da macro:[NOME DO CLIENTE], Fizemos uma correção no seu acesso, mas para verificar se ele foi restabelecido, é necessário que você tente acessar novamente o grupo através do link (INSERIR LINK COPIADO). Lembrando que o acesso deve ser feito pelo celular.Aguardo seu retorno para saber se deu certo, ok?______________________________________________Situações que devemos escalar 🔴 N2""Comprei, mas não estou conseguindo acessar o grupo, mesmo após as duas tentativas citadas acima em ""Situações que podemos resolver em N1"".Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1481,🔵🔴Conteúdo N1/N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno,"Quando acontece 💡Quando o Membro é removido de um grupo de Telegram e ao tentar retornar aparecer a mensagem ""Link Expirado""Situações que podemos resolver 🔵 N1""Eu fui removido do grupo que estava e agora não consigo voltar. O link está expirado.""O que fazer? 💬1) Copie o ""Telegram ID"" do cliente disponível no Backoffice de Hubla e Clique na Aba ""User Logs"" na lateral esquerda superior do Backoffice. Insira o valor copiado no campo ""Id do telegram"" e clique em ""Buscar"".Verificar na coluna ""Autor do evento"" se aparece o nome ""Hubla"" ou ""Hublabot"" ou ""Bot"", se sim, vamos prosseguir com a verificação. Se o nome do ""Autor do evento"" for diferente de algum desses ou não retornar nenhuma informação sobre entradas e saídas do grupo, enviar para N2 (🔴 Conteúdo N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno) colocando essa informação no resumo da solicitação.2) Verifique em Transações como Comprador se a ultima fatura está paga e se o status está ativo de acordo com o plano escolhido pelo membro (mensal, semestral, anual, etc.), se sim, vamos prosseguir com a verificação. Se, de acordo com as informações de pagamento do cliente, identificarmos que ele não deveria ter acesso ao grupo, devemos solicitar ao cliente o comprovante de pagamento da assinatura e após encaminhar para N2 (🔴 Conteúdo N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno) colocando essa informação no resumo da solicitação.3) Na Aba ""Ofertas Compradas"", procurar o grupo que o cliente relata estar com o link expirado e no campo ""Infos dos recursos da oferta"" clicar no link do grupo. Verifique se o nome e a foto do grupo estão disponíveis, se sim, vamos prosseguir com odesbanimentodo usuário. Se, ao clicar no link, não aparece a foto e/ou o nome do grupo, encaminhar para N2 (🔴 Conteúdo N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno) colocando essa informação no resumo da solicitação.Desbanindo o usuário:4) Acesse o Backoffice de Hubla, na aba ""Perfil"", e clique no botão ""DESBANIR USUÁRIO"" e logo após clique em ""SIM"". Peça ao cliente que tente entrar no grupo novamente utilizando a macro n1_entrar-no-grupo_link-expirado-primeira-tentativa. Se o cliente informar que o link permanece expirado, devemos partir para o passo seguinte.5)Acesse o Backoffice de Hubla, na aba ""Perfil"", e copie os números mostrados em ""Telegram ID"". Em seguida, clique em ""TROCAR ID DE TELEGRAM"" e nesse campo coloque o numeral 0 (zero) e cole o valor copiado no passo anterior e clique em ""Concluir"".Aguarde a página carregar totalmente. Em seguida, clique em ""TROCAR ID DE TELEGRAM"" novamente, remova o 0 da frente do Id, e clique em ""Concluir"".Peça novamente ao cliente que tente entrar no grupo utilizando a macro n1_entrar-no-grupo_link-expirado-segunda-tentativa. Se o cliente informar que o link permanece expirado, devemos encaminhar para N2 (🔴 Conteúdo N2 | Entrar-no-grupo_Link-Expirado-Telegram-Retorno) explicando no resumo da solicitação que já foi feito o processo de desbanimento.Macros disponíveis 💬📄n1_entrar-no-grupo_link-expirado-primeira-tentativa🛎️ Quando usar:Quando solicitamos ao cliente para verificar se o acesso ao grupo foi reestabelecido pela primeira vez.📝 Conteúdo da macro:(NOME DO CLIENTE), pedimos desculpas pelo transtorno! Fizemos uma correção no seu acesso, mas para verificar se ele foi restabelecido, é necessário que você tente acessar novamente o grupo através do App da Hubla na página ""Meus grupos"", pelo link https://app.hub.la/user_groups.Aguardo seu retorno para saber se deu certo, ok?------------------------------------------------------------------------------------------------------------------------------------------------📄 n1_entrar-no-grupo_link-expirado-segunda-tentativa🛎️ Quando usar:Quando solicitamos ao cliente para verificar se o acesso ao grupo foi reestabelecido pela segunda vez.📝 Conteúdo da macro:(NOME DO CLIENTE), fiz um novo procedimento para tentar solucionar o seu problema!Por favor, acesse novamente o grupo através do App da Hubla na página ""Meus grupos"", pelo link https://app.hub.la/user_groups.Continuo acompanhando aqui se deu tudo certo, ta bem?-------------------------------------------------------------------------------------------------------------------------------------------------Situações que devemos escalar 🔴 N2Quando o PRO verifica no backoffice que o cliente foi banido pelo Administrador do Grupo.Quando o cliente alega estar com o link expirado, mas não encontramos nenhuma informação sobre o banimento dele no Backoffice em ""User logs"".Quando mesmo após fazer as verificações em N1 e os processos de desbanimento, o cliente permanece com o link expirado e sem acesso ao grupo.O que fazer? 💬Para todos os casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota internaO processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
Suporte - Hubla,1482,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Como-acessar,"Quando acontece 💡Quando o Membro afirma que não entrou no grupo, mas não informou o motivo e não deu nenhum detalhe.Quando o Membro informa que não sabe como entrar no grupo.Quando o Membro informa que comprou mas não foi inserido no grupo.Quando o Membro informa que não sabe como acessar a sua conta.Quando o Membro informa que foi removido do grupo de Telegram, não menciona ""link expirado"".Quando o Membro informa que foi removido do grupo mesmo após realizar a verificação do Telegram.Quando o Membro informa que não conseguiu entrar no grupo por causa de erro na plataforma.Situações que podemos resolver 🔵 N1""Comprei, mas não entrei no grupo""""Comprei, mas não me colocaram no grupo""""Não sei como faz pra entrar no grupo""Obs:Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes de pagamento, detalhes e status do grupo comprado.Macros disponíveis 💬📄 n1_Entrar-no-grupo_Como-acessar_explicação🛎️ Quando usar:Membro não sabe como faz para entrar no grupo;Membro informa que não foi inserido no grupo.📝 Conteúdo da macro: Após o pagamento, você recebe um e-mail de confirmação com o link pra entrar no grupo. Você também consegue acessar todos os grupos comprados na página Meus Grupos, pelo link https://app.hub.la/user_groups. Ah, lembrando que ao comprar um grupo na Hubla pela primeira vez, é necessário realizar a verificação do Telegram ou WhatsApp antes de entrar no grupo. Você consegue realizar essa verificação no mesmo link, mas não esqueça quevocê precisa estar logado na sua conta da Hubla, combinado?😁_______________________________________________📄 n1_Entrar-no-grupo_Como-acessar_Entrar-no-grupo-de-whatsapp-número-diferente-do-cadastrado🛎️ Quando usar:Membro está tentando entrar no grupo com um número diferente do cadastradoNO WHATSAPP.📝 Conteúdo da macro: Nossos robôs sempre verificam se os usuários que entram no grupo de fato pagaram para participar dele e essa verificação é feita através dos dados cadastrados aqui na Hubla e durante o processo de verificação do WhatsApp. Caso acesse com um número diferente, você será removido. 😉_______________________________________________📄 n1_Entrar-no-grupo_Como-acessar_Entrar-no-grupo-de-telegram-número-diferente-do-cadastrado🛎️ Quando usar:Membro está tentando entrar no grupo com um número diferente do cadastradoNO TELEGRAM📝 Conteúdo da macro:Nesse caso você deve fazer processo de verificação do Telegram novamente, colocando desta vez o seu novo número. É bem simples:Acesse a página Meus Grupos, pelo link https://app.hub.la/user_groups e clique no botão ""Entrar no grupo"";Será exibida a tela com a opção de editar seu Telegram, clique no botão&nbsp;""Editar"";Insira o seu novo número e faça todo o processo de verificação novamente.Após concluir a verificação, seu acesso estará liberado para esse novo número e você poderá retornar ao grupo.😀OBS: (Tela do cliente)_______________________________________________### Situações que devemos escalar 🔴 N2Quando o Membro informa que entrou e foi removido mesmo após realizar a verificação do Telegram.Quando o Membro informa que tentou entrar no grupo e não conseguiu por algum erro da plataforma.O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"" Quero acessar o grupo com número diferente do cadastrado"
Suporte - Hubla,4344,🔵🔴 Conteúdo N1/N2 | Entrar-no-grupo_Como-acessar-grupo-combo,"Quando acontece 💡Quando o Membro informa que não conseguiu entrar nos outros grupos da sua assinatura.Quando o cliente fala que só tem acesso a um grupo, mas no anúncio da assinatura constavam outros além desses no combo.______________________________________________________________________________________________Identificando uma Assinatura/Grupo Combo:Acesse o backoffice de Hubla com os dados de contato do membro.Na aba ""Ofertas Compradas"" identifique o grupo que o cliente solicita auxilio.Utilize a seta no canto superior direito para expandir as informações do grupo.Verifique nas informações disponíveis de ele possui o campo ""Botões"" com 1 ou mais links. Se sim, esse grupo é uma assinatura______________________________________________________________________________________________Situações que podemos resolver 🔵 N1""Comprei um grupo combo, mas só estou conseguindo acessar o grupo principal"".""Como acesso os outros grupos da assinatura que comprei?""Obs:Na ferramenta de consulta teremos informações necessárias para o atendimento, como: detalhes de pagamento, detalhes e status do grupo comprado.Caso o problema se resolva em N1, devemos colocar no formulário de fechamento o motivo do contato ""não sabe como acessar"".Macros disponíveis 💬📄 n1_Entrar-no-grupo_combo-explicação🛎️ Quando usar:Membro não sabe como faz para entrar no(s) grupo(s) secundários de uma assinatura, explicação.Um grupo combo é um grupo que libera acesso a outros grupos.Antes de mandar a mensagem abaixo para o cliente, verifique se o grupo comprado por ele tem acesso a outros grupo verificando no Dashboard do cliente, na Aba ofertas compradas.📝 Conteúdo da macro:Para ter acesso a todos os grupos da assinatura comprada é necessário realizar a verificação do Telegram ou WhatsApp antes de entrar no grupo.Você consegue realizar essa verificação na página Meus Grupos, pelo link https://app.hub.la/user_groups, mas não esqueça quevocê precisa estar logado na sua conta da Hubla, combinado?😁_______________________________________________Exemplo da tela do cliente após realizar a verificação:_______________________________________________Situações que devemos escalar🔴 N2Quando o Membro informa que mesmo seguindo o processo acima, não consegue acessar os grupos do compo.O que fazer? 💬Para todos esses casos iremos escalar o ticket para N2, usando as macros de escala adequadas e realizando nota interna.O processo pode ser encontrado na seção: ""📍 Conteúdo | Como passar um ticket para N2"""
